pincode,canonical_city_id,districts,states,office_count,has_delivery_office,decision,decision_rule,source
382220,ahmedabad,AHMADABAD,GUJARAT,21,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382225,ahmedabad,AHMADABAD,GUJARAT,18,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382230,ahmedabad,AHMADABAD,GUJARAT,18,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382240,ahmedabad,AHMADABAD,GUJARAT,9,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382245,ahmedabad,AHMADABAD,GUJARAT,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382250,ahmedabad,AHMADABAD,GUJARAT,6,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382260,ahmedabad,AHMADABAD,GUJARAT,5,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382265,ahmedabad,AHMADABAD,GUJARAT,8,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382308,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382330,ahmedabad,AHMADABAD,GUJARAT,6,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382340,ahmedabad,AHMADABAD,GUJARAT,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382345,ahmedabad,AHMADABAD,GUJARAT,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382350,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382405,ahmedabad,AHMADABAD,GUJARAT,5,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382415,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382418,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382421,ahmedabad,AHMADABAD,GUJARAT,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382424,ahmedabad,AHMADABAD,GUJARAT,2,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382425,ahmedabad,AHMADABAD,GUJARAT,9,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382427,ahmedabad,AHMADABAD,GUJARAT,3,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382428,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382430,ahmedabad,AHMADABAD,GUJARAT,9,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382433,ahmedabad,AHMADABAD,GUJARAT,9,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382435,ahmedabad,AHMADABAD,GUJARAT,6,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382443,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382445,ahmedabad,AHMADABAD,GUJARAT,5,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382449,ahmedabad,AHMADABAD,GUJARAT,4,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382450,ahmedabad,AHMADABAD,GUJARAT,8,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382455,ahmedabad,AHMADABAD,GUJARAT,8,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382460,ahmedabad,AHMADABAD,GUJARAT,17,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382463,ahmedabad,AHMADABAD,GUJARAT,10,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382465,ahmedabad,AHMADABAD,GUJARAT,10,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382470,ahmedabad,AHMADABAD,GUJARAT,5,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382475,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382480,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382481,ahmedabad,AHMADABAD,GUJARAT,4,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
382722,ahmedabad,AHMADABAD,GUJARAT,1,true,include,office district is in configured city scope,https://www.data.gov.in/sites/default/files/datafile/pincode.csv
